ID,StatusVanBewoning,RegioS,Perioden,TotaleWoningvoorraad_1,Koopwoningen_2,TotaalHuurwoningen_3,EigendomWoningcorporatie_4,EigendomOverigeVerhuurders_5,EigendomOnbekend_6
268,Totaal,Overig Groningen (CR),2014,179514.0,91763.0,85859.0,56518.0,29341.0,1892.0
269,Totaal,Overig Groningen (CR),2015,180803.0,91988.0,87592.0,59390.0,28202.0,1223.0
270,Totaal,Overig Groningen (CR),2016,182491.0,92507.0,88665.0,58967.0,29698.0,1319.0
271,Totaal,Overig Groningen (CR),2017,184395.0,93174.0,90048.0,58638.0,31410.0,1173.0
272,Totaal,Overig Groningen (CR),2018,190106.0,98218.0,90288.0,58432.0,31856.0,1600.0
273,Totaal,Overig Groningen (CR),2019,192483.0,99842.0,92018.0,59007.0,33011.0,623.0
274,Totaal,Overig Groningen (CR),2020,194664.0,100232.0,94069.0,58594.0,35475.0,363.0
275,Totaal,Overig Groningen (CR),2021,197448.0,100577.0,96569.0,58320.0,38249.0,302.0
276,Totaal,Overig Groningen (CR),2022,199774.0,101525.0,97887.0,58330.0,39557.0,362.0
277,Totaal,Overig Groningen (CR),2023,202029.0,102303.0,99551.0,58766.0,40785.0,175.0
278,Totaal,Overig Groningen (CR),2024,203885.0,103482.0,100264.0,58592.0,41672.0,139.0
279,Totaal,Overig Groningen (CR),2025,205057.0,105049.0,99868.0,58682.0,41186.0,140.0
280,Totaal,Noord-Friesland (CR),2012,148548.0,90461.0,56881.0,42074.0,14807.0,1206.0
281,Totaal,Noord-Friesland (CR),2013,149433.0,90829.0,57793.0,42179.0,15614.0,811.0
282,Totaal,Noord-Friesland (CR),2014,147779.0,88671.0,57634.0,41023.0,16611.0,1474.0
283,Totaal,Noord-Friesland (CR),2015,148836.0,88769.0,58423.0,41446.0,16977.0,1644.0
284,Totaal,Noord-Friesland (CR),2016,149548.0,88937.0,58811.0,40632.0,18179.0,1800.0
285,Totaal,Noord-Friesland (CR),2017,150168.0,89178.0,59211.0,40579.0,18632.0,1779.0
286,Totaal,Noord-Friesland (CR),2018,149067.0,88509.0,58711.0,40482.0,18229.0,1847.0
287,Totaal,Noord-Friesland (CR),2019,149997.0,90286.0,59146.0,41272.0,17874.0,565.0
288,Totaal,Noord-Friesland (CR),2020,151788.0,90518.0,61007.0,41135.0,19872.0,263.0
289,Totaal,Noord-Friesland (CR),2021,152754.0,90935.0,61598.0,41021.0,20577.0,221.0
290,Totaal,Noord-Friesland (CR),2022,153873.0,91690.0,62017.0,40889.0,21128.0,166.0
291,Totaal,Noord-Friesland (CR),2023,155352.0,92346.0,62903.0,40958.0,21945.0,103.0
292,Totaal,Noord-Friesland (CR),2024,156657.0,93009.0,63523.0,41051.0,22472.0,125.0
293,Totaal,Noord-Friesland (CR),2025,157222.0,93938.0,63217.0,40829.0,22388.0,67.0
294,Totaal,Zuidwest-Friesland (CR),2012,47812.0,30687.0,16828.0,13135.0,3693.0,297.0
295,Totaal,Zuidwest-Friesland (CR),2013,48780.0,31318.0,17176.0,13269.0,3907.0,286.0
296,Totaal,Zuidwest-Friesland (CR),2014,61139.0,39490.0,21208.0,16252.0,4956.0,441.0
297,Totaal,Zuidwest-Friesland (CR),2015,61663.0,39689.0,21097.0,16266.0,4831.0,877.0
298,Totaal,Zuidwest-Friesland (CR),2016,61831.0,39789.0,21119.0,16149.0,4970.0,923.0
299,Totaal,Zuidwest-Friesland (CR),2017,62004.0,39997.0,21055.0,15927.0,5128.0,952.0
300,Totaal,Zuidwest-Friesland (CR),2018,64682.0,42497.0,21215.0,16309.0,4906.0,970.0
301,Totaal,Zuidwest-Friesland (CR),2019,65124.0,43327.0,21582.0,16756.0,4826.0,215.0
302,Totaal,Zuidwest-Friesland (CR),2020,65466.0,43566.0,21729.0,16706.0,5023.0,171.0
303,Totaal,Zuidwest-Friesland (CR),2021,65961.0,43906.0,21870.0,16666.0,5204.0,185.0
304,Totaal,Zuidwest-Friesland (CR),2022,66351.0,44177.0,21980.0,16678.0,5302.0,194.0
305,Totaal,Zuidwest-Friesland (CR),2023,66458.0,44359.0,21910.0,16511.0,5399.0,189.0
306,Totaal,Zuidwest-Friesland (CR),2024,66630.0,44520.0,21940.0,16476.0,5464.0,170.0
307,Totaal,Zuidwest-Friesland (CR),2025,67004.0,44800.0,22040.0,16541.0,5499.0,164.0
308,Totaal,Zuidoost-Friesland (CR),2012,90980.0,56808.0,33514.0,26780.0,6734.0,658.0
309,Totaal,Zuidoost-Friesland (CR),2013,91167.0,57215.0,33581.0,26669.0,6912.0,371.0
310,Totaal,Zuidoost-Friesland (CR),2014,83262.0,51109.0,31255.0,24642.0,6613.0,898.0
311,Totaal,Zuidoost-Friesland (CR),2015,83670.0,51316.0,31418.0,24736.0,6682.0,936.0
312,Totaal,Zuidoost-Friesland (CR),2016,84161.0,51506.0,31454.0,24377.0,7077.0,1201.0
313,Totaal,Zuidoost-Friesland (CR),2017,84291.0,51745.0,31386.0,24211.0,7175.0,1160.0
314,Totaal,Zuidoost-Friesland (CR),2018,84676.0,52418.0,31014.0,23936.0,7078.0,1244.0
315,Totaal,Zuidoost-Friesland (CR),2019,85117.0,53534.0,31323.0,24005.0,7318.0,260.0
316,Totaal,Zuidoost-Friesland (CR),2020,85324.0,53807.0,31462.0,23923.0,7539.0,55.0
317,Totaal,Zuidoost-Friesland (CR),2021,85978.0,54086.0,31841.0,23895.0,7946.0,51.0
318,Totaal,Zuidoost-Friesland (CR),2022,86409.0,54547.0,31809.0,23826.0,7983.0,53.0
319,Totaal,Zuidoost-Friesland (CR),2023,86958.0,54910.0,32009.0,23799.0,8210.0,39.0
320,Totaal,Zuidoost-Friesland (CR),2024,87500.0,55356.0,32110.0,23798.0,8312.0,34.0
321,Totaal,Zuidoost-Friesland (CR),2025,88068.0,55701.0,32329.0,23922.0,8407.0,38.0
322,Totaal,Noord-Drenthe (CR),2012,84431.0,55671.0,26996.0,19242.0,7754.0,1764.0
323,Totaal,Noord-Drenthe (CR),2013,83576.0,55602.0,27180.0,19348.0,7832.0,794.0
324,Totaal,Noord-Drenthe (CR),2014,84187.0,55767.0,27840.0,19357.0,8483.0,580.0
325,Totaal,Noord-Drenthe (CR),2015,84347.0,55934.0,27636.0,19370.0,8266.0,777.0
326,Totaal,Noord-Drenthe (CR),2016,84365.0,56152.0,27365.0,19336.0,8029.0,848.0
327,Totaal,Noord-Drenthe (CR),2017,85045.0,56337.0,27712.0,19392.0,8320.0,996.0
328,Totaal,Noord-Drenthe (CR),2018,85753.0,57178.0,27530.0,19269.0,8261.0,1045.0
329,Totaal,Noord-Drenthe (CR),2019,86259.0,58542.0,27340.0,19476.0,7864.0,377.0
330,Totaal,Noord-Drenthe (CR),2020,87028.0,58847.0,28090.0,19585.0,8505.0,91.0
331,Totaal,Noord-Drenthe (CR),2021,87609.0,59248.0,28276.0,19618.0,8658.0,85.0
332,Totaal,Noord-Drenthe (CR),2022,88296.0,59904.0,28357.0,19651.0,8706.0,35.0
333,Totaal,Noord-Drenthe (CR),2023,88771.0,60158.0,28539.0,19511.0,9028.0,74.0
334,Totaal,Noord-Drenthe (CR),2024,89400.0,60767.0,28572.0,19520.0,9052.0,61.0
335,Totaal,Noord-Drenthe (CR),2025,89855.0,61236.0,28607.0,19593.0,9014.0,12.0
336,Totaal,Zuidoost-Drenthe (CR),2012,79710.0,49795.0,27919.0,20844.0,7075.0,1996.0
337,Totaal,Zuidoost-Drenthe (CR),2013,75396.0,48528.0,26121.0,19716.0,6405.0,747.0
338,Totaal,Zuidoost-Drenthe (CR),2014,76304.0,48685.0,26484.0,19593.0,6891.0,1135.0
339,Totaal,Zuidoost-Drenthe (CR),2015,76242.0,48681.0,26612.0,19627.0,6985.0,949.0
340,Totaal,Zuidoost-Drenthe (CR),2016,76174.0,49015.0,26329.0,19461.0,6868.0,830.0
341,Totaal,Zuidoost-Drenthe (CR),2017,75644.0,48787.0,26099.0,19445.0,6654.0,758.0
342,Totaal,Zuidoost-Drenthe (CR),2018,76009.0,48865.0,26394.0,19522.0,6872.0,750.0
343,Totaal,Zuidoost-Drenthe (CR),2019,76353.0,49797.0,26446.0,20190.0,6256.0,110.0
344,Totaal,Zuidoost-Drenthe (CR),2020,76237.0,49773.0,26434.0,20173.0,6261.0,30.0
345,Totaal,Zuidoost-Drenthe (CR),2021,76332.0,49940.0,26355.0,20069.0,6286.0,37.0
346,Totaal,Zuidoost-Drenthe (CR),2022,76969.0,50483.0,26454.0,20058.0,6396.0,32.0
347,Totaal,Zuidoost-Drenthe (CR),2023,77659.0,50890.0,26752.0,20073.0,6679.0,17.0
348,Totaal,Zuidoost-Drenthe (CR),2024,78066.0,51314.0,26733.0,19966.0,6767.0,19.0
349,Totaal,Zuidoost-Drenthe (CR),2025,78257.0,51752.0,26492.0,19879.0,6613.0,13.0
350,Totaal,Zuidwest-Drenthe (CR),2012,55291.0,35826.0,19269.0,14979.0,4290.0,196.0
351,Totaal,Zuidwest-Drenthe (CR),2013,55918.0,36229.0,19452.0,14908.0,4544.0,237.0
352,Totaal,Zuidwest-Drenthe (CR),2014,57534.0,36559.0,20138.0,14965.0,5173.0,837.0
353,Totaal,Zuidwest-Drenthe (CR),2015,57794.0,36627.0,20441.0,14921.0,5520.0,726.0
354,Totaal,Zuidwest-Drenthe (CR),2016,58086.0,36887.0,20199.0,15043.0,5156.0,1000.0
355,Totaal,Zuidwest-Drenthe (CR),2017,58551.0,37073.0,20478.0,15013.0,5465.0,1000.0
356,Totaal,Zuidwest-Drenthe (CR),2018,59056.0,37703.0,20384.0,15210.0,5174.0,969.0
357,Totaal,Zuidwest-Drenthe (CR),2019,59585.0,38401.0,21049.0,15992.0,5057.0,135.0
358,Totaal,Zuidwest-Drenthe (CR),2020,59986.0,38647.0,21203.0,15536.0,5667.0,136.0
359,Totaal,Zuidwest-Drenthe (CR),2021,60615.0,38891.0,21554.0,15676.0,5878.0,170.0
360,Totaal,Zuidwest-Drenthe (CR),2022,61054.0,39297.0,21599.0,15649.0,5950.0,158.0
361,Totaal,Zuidwest-Drenthe (CR),2023,61477.0,39660.0,21682.0,15701.0,5981.0,135.0
362,Totaal,Zuidwest-Drenthe (CR),2024,61802.0,39991.0,21697.0,15715.0,5982.0,114.0
363,Totaal,Zuidwest-Drenthe (CR),2025,62196.0,40421.0,21759.0,15831.0,5928.0,16.0
364,Totaal,Noord-Overijssel (CR),2012,149694.0,92364.0,55842.0,39581.0,16261.0,1488.0
365,Totaal,Noord-Overijssel (CR),2013,150741.0,93098.0,56446.0,39799.0,16647.0,1197.0
366,Totaal,Noord-Overijssel (CR),2014,150491.0,92933.0,56383.0,39734.0,16649.0,1175.0
367,Totaal,Noord-Overijssel (CR),2015,151497.0,93679.0,56722.0,40042.0,16680.0,1096.0
368,Totaal,Noord-Overijssel (CR),2016,153151.0,94247.0,57755.0,40003.0,17752.0,1149.0
369,Totaal,Noord-Overijssel (CR),2017,154596.0,95072.0,58475.0,40122.0,18353.0,1049.0
370,Totaal,Noord-Overijssel (CR),2018,156175.0,97110.0,57983.0,40465.0,17518.0,1082.0
371,Totaal,Noord-Overijssel (CR),2019,158322.0,99893.0,57810.0,41251.0,16559.0,619.0
372,Totaal,Noord-Overijssel (CR),2020,160274.0,100924.0,59054.0,41463.0,17591.0,296.0
373,Totaal,Noord-Overijssel (CR),2021,162387.0,102088.0,60096.0,41839.0,18257.0,203.0
374,Totaal,Noord-Overijssel (CR),2022,163912.0,103274.0,60473.0,41887.0,18586.0,165.0
375,Totaal,Noord-Overijssel (CR),2023,165510.0,104326.0,61081.0,42000.0,19081.0,103.0
376,Totaal,Noord-Overijssel (CR),2024,166942.0,105401.0,61440.0,42307.0,19133.0,101.0
377,Totaal,Noord-Overijssel (CR),2025,168483.0,106662.0,61749.0,42720.0,19029.0,72.0
378,Totaal,Zuidwest-Overijssel (CR),2012,64561.0,38647.0,25491.0,18932.0,6559.0,423.0
379,Totaal,Zuidwest-Overijssel (CR),2013,64688.0,38814.0,25600.0,18768.0,6832.0,274.0
380,Totaal,Zuidwest-Overijssel (CR),2014,64867.0,39084.0,25520.0,18468.0,7052.0,263.0
381,Totaal,Zuidwest-Overijssel (CR),2015,65391.0,39159.0,25656.0,18548.0,7108.0,576.0
382,Totaal,Zuidwest-Overijssel (CR),2016,66392.0,39675.0,26422.0,18951.0,7471.0,295.0
383,Totaal,Zuidwest-Overijssel (CR),2017,67541.0,39723.0,27485.0,19185.0,8300.0,333.0
384,Totaal,Zuidwest-Overijssel (CR),2018,67909.0,40434.0,27288.0,19122.0,8166.0,187.0
385,Totaal,Zuidwest-Overijssel (CR),2019,68741.0,41444.0,27167.0,19131.0,8036.0,130.0
386,Totaal,Zuidwest-Overijssel (CR),2020,69614.0,41696.0,27861.0,19316.0,8545.0,57.0
387,Totaal,Zuidwest-Overijssel (CR),2021,70101.0,42049.0,28006.0,19205.0,8801.0,46.0
388,Totaal,Zuidwest-Overijssel (CR),2022,70544.0,42432.0,28070.0,19192.0,8878.0,42.0
389,Totaal,Zuidwest-Overijssel (CR),2023,71395.0,42900.0,28475.0,19366.0,9109.0,20.0
390,Totaal,Zuidwest-Overijssel (CR),2024,72118.0,43458.0,28643.0,19665.0,8978.0,17.0
391,Totaal,Zuidwest-Overijssel (CR),2025,72980.0,44274.0,28693.0,19837.0,8856.0,13.0
392,Totaal,Twente (CR),2012,268317.0,158478.0,106712.0,81215.0,25497.0,3127.0
393,Totaal,Twente (CR),2013,269962.0,159424.0,108221.0,81236.0,26985.0,2317.0
394,Totaal,Twente (CR),2014,272219.0,159799.0,108946.0,80414.0,28532.0,3474.0
395,Totaal,Twente (CR),2015,273339.0,160819.0,109185.0,82885.0,26300.0,3335.0
396,Totaal,Twente (CR),2016,274214.0,161282.0,109117.0,80430.0,28687.0,3815.0
397,Totaal,Twente (CR),2017,275224.0,161070.0,110366.0,81184.0,29182.0,3788.0
398,Totaal,Twente (CR),2018,275867.0,164895.0,107539.0,79833.0,27706.0,3433.0
399,Totaal,Twente (CR),2019,278280.0,167106.0,110635.0,80274.0,30361.0,539.0
400,Totaal,Twente (CR),2020,280408.0,168224.0,111954.0,80072.0,31882.0,230.0
401,Totaal,Twente (CR),2021,282505.0,169059.0,113235.0,80064.0,33171.0,211.0
402,Totaal,Twente (CR),2022,284102.0,170599.0,113305.0,79724.0,33581.0,198.0
403,Totaal,Twente (CR),2023,286011.0,171646.0,114157.0,79532.0,34625.0,208.0
404,Totaal,Twente (CR),2024,288025.0,173551.0,114291.0,79074.0,35217.0,183.0
405,Totaal,Twente (CR),2025,290377.0,175668.0,114570.0,79602.0,34968.0,139.0
406,Totaal,Veluwe (CR),2012,269671.0,166919.0,95578.0,69569.0,26009.0,7174.0
407,Totaal,Veluwe (CR),2013,275601.0,168293.0,101206.0,70591.0,30615.0,6102.0
408,Totaal,Veluwe (CR),2014,279092.0,169451.0,103764.0,69943.0,33821.0,5877.0
409,Totaal,Veluwe (CR),2015,281918.0,171269.0,104901.0,72785.0,32116.0,5748.0
410,Totaal,Veluwe (CR),2016,285281.0,173654.0,105563.0,72391.0,33172.0,6064.0
411,Totaal,Veluwe (CR),2017,285293.0,174839.0,105149.0,71102.0,34047.0,5305.0
412,Totaal,Veluwe (CR),2018,286046.0,178300.0,103715.0,72165.0,31550.0,4031.0
413,Totaal,Veluwe (CR),2019,289386.0,182171.0,106244.0,74981.0,31263.0,971.0
414,Totaal,Veluwe (CR),2020,293144.0,184741.0,108051.0,75095.0,32956.0,352.0
415,Totaal,Veluwe (CR),2021,297865.0,187332.0,110314.0,75653.0,34661.0,219.0
416,Totaal,Veluwe (CR),2022,301488.0,189908.0,111405.0,75846.0,35559.0,175.0
417,Totaal,Veluwe (CR),2023,304947.0,191506.0,113297.0,76540.0,36757.0,144.0
418,Totaal,Veluwe (CR),2024,308320.0,193839.0,114364.0,77200.0,37164.0,117.0
419,Totaal,Veluwe (CR),2025,310647.0,196056.0,114474.0,77757.0,36717.0,117.0
420,Totaal,Achterhoek (CR),2012,170299.0,110446.0,58320.0,41498.0,16822.0,1533.0
421,Totaal,Achterhoek (CR),2013,172556.0,111684.0,59536.0,41752.0,17784.0,1336.0
422,Totaal,Achterhoek (CR),2014,174645.0,112375.0,60526.0,41626.0,18900.0,1744.0
423,Totaal,Achterhoek (CR),2015,175576.0,112965.0,60944.0,42207.0,18737.0,1667.0
424,Totaal,Achterhoek (CR),2016,176238.0,113569.0,60911.0,42196.0,18715.0,1758.0
425,Totaal,Achterhoek (CR),2017,176997.0,113977.0,61349.0,42203.0,19146.0,1671.0
426,Totaal,Achterhoek (CR),2018,177868.0,116033.0,60182.0,42155.0,18027.0,1653.0
427,Totaal,Achterhoek (CR),2019,179045.0,117791.0,60936.0,43154.0,17782.0,318.0
428,Totaal,Achterhoek (CR),2020,179906.0,118460.0,61339.0,43028.0,18311.0,107.0
429,Totaal,Achterhoek (CR),2021,181240.0,119551.0,61599.0,42978.0,18621.0,90.0
430,Totaal,Achterhoek (CR),2022,182651.0,120640.0,61943.0,42989.0,18954.0,68.0
431,Totaal,Achterhoek (CR),2023,184072.0,121533.0,62475.0,42681.0,19794.0,64.0
432,Totaal,Achterhoek (CR),2024,185639.0,122749.0,62848.0,42899.0,19949.0,42.0
433,Totaal,Achterhoek (CR),2025,186400.0,123852.0,62508.0,42933.0,19575.0,40.0
434,Totaal,Arnhem/Nijmegen (CR),2012,312086.0,169630.0,139178.0,100854.0,38324.0,3278.0
435,Totaal,Arnhem/Nijmegen (CR),2013,317640.0,171268.0,142817.0,102278.0,40539.0,3555.0
436,Totaal,Arnhem/Nijmegen (CR),2014,320661.0,171573.0,144729.0,101967.0,42762.0,4359.0
437,Totaal,Arnhem/Nijmegen (CR),2015,324379.0,172664.0,148640.0,105351.0,43289.0,3075.0
438,Totaal,Arnhem/Nijmegen (CR),2016,327245.0,174276.0,149677.0,105648.0,44029.0,3292.0
439,Totaal,Arnhem/Nijmegen (CR),2017,328001.0,174851.0,149511.0,103524.0,45987.0,3639.0
440,Totaal,Arnhem/Nijmegen (CR),2018,331348.0,179242.0,148800.0,104263.0,44537.0,3306.0
441,Totaal,Arnhem/Nijmegen (CR),2019,334914.0,183501.0,149613.0,104967.0,44646.0,1800.0
442,Totaal,Arnhem/Nijmegen (CR),2020,338181.0,184905.0,152368.0,105179.0,47189.0,908.0
443,Totaal,Arnhem/Nijmegen (CR),2021,341144.0,186400.0,154045.0,105338.0,48707.0,699.0
444,Totaal,Arnhem/Nijmegen (CR),2022,344793.0,188484.0,155930.0,105808.0,50122.0,379.0
445,Totaal,Arnhem/Nijmegen (CR),2023,347600.0,190234.0,157085.0,105880.0,51205.0,281.0
446,Totaal,Arnhem/Nijmegen (CR),2024,351208.0,192256.0,158761.0,106488.0,52273.0,191.0
447,Totaal,Arnhem/Nijmegen (CR),2025,355039.0,195373.0,159482.0,107638.0,51844.0,184.0
448,Totaal,Zuidwest-Gelderland (CR),2012,93137.0,60206.0,31951.0,25106.0,6845.0,980.0
449,Totaal,Zuidwest-Gelderland (CR),2013,94050.0,60927.0,32304.0,25662.0,6642.0,819.0
450,Totaal,Zuidwest-Gelderland (CR),2014,95012.0,61564.0,32583.0,25473.0,7110.0,865.0
451,Totaal,Zuidwest-Gelderland (CR),2015,95789.0,62178.0,32692.0,25524.0,7168.0,919.0
452,Totaal,Zuidwest-Gelderland (CR),2016,96915.0,63450.0,32448.0,25501.0,6947.0,1017.0
453,Totaal,Zuidwest-Gelderland (CR),2017,97771.0,63561.0,33173.0,25452.0,7721.0,1037.0
454,Totaal,Zuidwest-Gelderland (CR),2018,98727.0,64424.0,33356.0,25495.0,7861.0,947.0
455,Totaal,Zuidwest-Gelderland (CR),2019,99911.0,66803.0,32624.0,25612.0,7012.0,484.0
456,Totaal,Zuidwest-Gelderland (CR),2020,101141.0,67824.0,33130.0,25394.0,7736.0,187.0
457,Totaal,Zuidwest-Gelderland (CR),2021,102275.0,68543.0,33623.0,25459.0,8164.0,109.0
458,Totaal,Zuidwest-Gelderland (CR),2022,103184.0,69498.0,33591.0,25453.0,8138.0,95.0
459,Totaal,Zuidwest-Gelderland (CR),2023,104239.0,70179.0,33951.0,25516.0,8435.0,109.0
460,Totaal,Zuidwest-Gelderland (CR),2024,105415.0,71114.0,34210.0,25631.0,8579.0,91.0
461,Totaal,Zuidwest-Gelderland (CR),2025,106319.0,71936.0,34291.0,25977.0,8314.0,92.0
462,Totaal,Utrecht (CR),2012,528124.0,303721.0,215302.0,153353.0,61949.0,9101.0
463,Totaal,Utrecht (CR),2013,534592.0,307541.0,221205.0,154208.0,66997.0,5846.0
464,Totaal,Utrecht (CR),2014,539078.0,308395.0,224440.0,153103.0,71337.0,6243.0
465,Totaal,Utrecht (CR),2015,543473.0,310707.0,225860.0,155523.0,70337.0,6906.0
466,Totaal,Utrecht (CR),2016,548114.0,313875.0,227499.0,153959.0,73540.0,6740.0
467,Totaal,Utrecht (CR),2017,554305.0,316916.0,230281.0,153801.0,76480.0,7108.0
468,Totaal,Utrecht (CR),2018,557564.0,319764.0,231170.0,153840.0,77330.0,6630.0
469,Totaal,Utrecht (CR),2019,578906.0,339464.0,237872.0,160241.0,77631.0,1570.0
470,Totaal,Utrecht (CR),2020,585924.0,342060.0,242976.0,160642.0,82334.0,888.0
471,Totaal,Utrecht (CR),2021,593799.0,344137.0,248614.0,161984.0,86630.0,1048.0
472,Totaal,Utrecht (CR),2022,601096.0,348377.0,251891.0,162723.0,89168.0,828.0
473,Totaal,Utrecht (CR),2023,608195.0,351254.0,256169.0,163310.0,92859.0,772.0
474,Totaal,Utrecht (CR),2024,614559.0,355106.0,258972.0,164608.0,94364.0,481.0
475,Totaal,Utrecht (CR),2025,620062.0,360332.0,259212.0,165347.0,93865.0,518.0
476,Totaal,Kop van Noord-Holland (CR),2012,159262.0,103067.0,55456.0,43493.0,11963.0,739.0
477,Totaal,Kop van Noord-Holland (CR),2013,160576.0,103728.0,56169.0,43497.0,12672.0,679.0
478,Totaal,Kop van Noord-Holland (CR),2014,163383.0,104263.0,57495.0,43075.0,14420.0,1625.0
479,Totaal,Kop van Noord-Holland (CR),2015,164485.0,105122.0,57758.0,43267.0,14491.0,1605.0
480,Totaal,Kop van Noord-Holland (CR),2016,165276.0,105915.0,57925.0,43025.0,14900.0,1436.0
481,Totaal,Kop van Noord-Holland (CR),2017,166185.0,106492.0,58141.0,42912.0,15229.0,1552.0
482,Totaal,Kop van Noord-Holland (CR),2018,166967.0,107884.0,57571.0,40795.0,16776.0,1512.0
483,Totaal,Kop van Noord-Holland (CR),2019,167843.0,110281.0,56953.0,43083.0,13870.0,609.0
484,Totaal,Kop van Noord-Holland (CR),2020,168987.0,110906.0,57931.0,42839.0,15092.0,150.0
485,Totaal,Kop van Noord-Holland (CR),2021,170721.0,111852.0,58700.0,42931.0,15769.0,169.0
486,Totaal,Kop van Noord-Holland (CR),2022,172047.0,112954.0,58885.0,42859.0,16026.0,208.0
487,Totaal,Kop van Noord-Holland (CR),2023,173697.0,114065.0,59433.0,43066.0,16367.0,199.0
488,Totaal,Kop van Noord-Holland (CR),2024,175041.0,115388.0,59463.0,43098.0,16365.0,190.0
489,Totaal,Kop van Noord-Holland (CR),2025,176503.0,116626.0,59703.0,43516.0,16187.0,174.0
490,Totaal,Alkmaar en omgeving (CR),2012,102361.0,66278.0,35412.0,25649.0,9763.0,671.0
491,Totaal,Alkmaar en omgeving (CR),2013,103034.0,66722.0,35741.0,25063.0,10678.0,571.0
492,Totaal,Alkmaar en omgeving (CR),2014,105025.0,67111.0,36628.0,26134.0,10494.0,1286.0
493,Totaal,Alkmaar en omgeving (CR),2015,108564.0,69281.0,37802.0,26604.0,11198.0,1481.0
494,Totaal,Alkmaar en omgeving (CR),2016,109161.0,69616.0,38127.0,26699.0,11428.0,1418.0
495,Totaal,Alkmaar en omgeving (CR),2017,109926.0,69837.0,38710.0,26722.0,11988.0,1379.0
496,Totaal,Alkmaar en omgeving (CR),2018,111154.0,71532.0,38233.0,26808.0,11425.0,1389.0
497,Totaal,Alkmaar en omgeving (CR),2019,111888.0,72988.0,38778.0,27293.0,11485.0,122.0
498,Totaal,Alkmaar en omgeving (CR),2020,113021.0,73410.0,39484.0,27422.0,12062.0,127.0
499,Totaal,Alkmaar en omgeving (CR),2021,114160.0,74053.0,39997.0,26945.0,13052.0,110.0
500,Totaal,Alkmaar en omgeving (CR),2022,116084.0,75335.0,40649.0,27264.0,13385.0,100.0
501,Totaal,Alkmaar en omgeving (CR),2023,117472.0,76092.0,41281.0,27286.0,13995.0,99.0
502,Totaal,Alkmaar en omgeving (CR),2024,118659.0,77058.0,41499.0,27377.0,14122.0,102.0
503,Totaal,Alkmaar en omgeving (CR),2025,119980.0,78120.0,41775.0,27466.0,14309.0,85.0
504,Totaal,IJmond (CR),2012,85161.0,50523.0,34157.0,27371.0,6786.0,481.0
505,Totaal,IJmond (CR),2013,85749.0,50816.0,34617.0,27473.0,7144.0,316.0
506,Totaal,IJmond (CR),2014,87217.0,51035.0,35807.0,27262.0,8545.0,375.0
507,Totaal,IJmond (CR),2015,87579.0,51368.0,35850.0,27361.0,8489.0,361.0
508,Totaal,IJmond (CR),2016,87913.0,51711.0,35827.0,27125.0,8702.0,375.0
509,Totaal,IJmond (CR),2017,88711.0,52201.0,35958.0,27238.0,8720.0,552.0
510,Totaal,IJmond (CR),2018,88758.0,53559.0,34829.0,27115.0,7714.0,370.0
511,Totaal,IJmond (CR),2019,89300.0,54447.0,34547.0,27898.0,6649.0,306.0
512,Totaal,IJmond (CR),2020,89976.0,54996.0,34853.0,27739.0,7114.0,127.0
513,Totaal,IJmond (CR),2021,90516.0,55244.0,35124.0,27859.0,7265.0,148.0
514,Totaal,IJmond (CR),2022,90983.0,55537.0,35403.0,27968.0,7435.0,43.0
515,Totaal,IJmond (CR),2023,91647.0,55700.0,35912.0,28162.0,7750.0,35.0
516,Totaal,IJmond (CR),2024,92228.0,56130.0,36066.0,28322.0,7744.0,32.0
517,Totaal,IJmond (CR),2025,92914.0,56754.0,36131.0,28379.0,7752.0,29.0
518,Totaal,Agglomeratie Haarlem (CR),2012,103767.0,57689.0,44677.0,30830.0,13847.0,1401.0
519,Totaal,Agglomeratie Haarlem (CR),2013,104602.0,58155.0,45542.0,30986.0,14556.0,905.0
520,Totaal,Agglomeratie Haarlem (CR),2014,105712.0,58610.0,46222.0,30661.0,15561.0,880.0
521,Totaal,Agglomeratie Haarlem (CR),2015,106849.0,59214.0,46862.0,30857.0,16005.0,773.0
522,Totaal,Agglomeratie Haarlem (CR),2016,107578.0,59854.0,46845.0,30542.0,16303.0,879.0
523,Totaal,Agglomeratie Haarlem (CR),2017,108104.0,60177.0,47011.0,30437.0,16574.0,916.0
524,Totaal,Agglomeratie Haarlem (CR),2018,109131.0,61369.0,46745.0,30279.0,16466.0,1017.0
525,Totaal,Agglomeratie Haarlem (CR),2019,107769.0,60650.0,46475.0,30456.0,16019.0,644.0
526,Totaal,Agglomeratie Haarlem (CR),2020,108806.0,60890.0,47543.0,30343.0,17200.0,373.0
527,Totaal,Agglomeratie Haarlem (CR),2021,109890.0,61214.0,48379.0,30553.0,17826.0,297.0
528,Totaal,Agglomeratie Haarlem (CR),2022,110213.0,61440.0,48549.0,30185.0,18364.0,224.0
529,Totaal,Agglomeratie Haarlem (CR),2023,110950.0,61871.0,48916.0,30153.0,18763.0,163.0
530,Totaal,Agglomeratie Haarlem (CR),2024,112535.0,62770.0,49600.0,30017.0,19583.0,165.0
531,Totaal,Agglomeratie Haarlem (CR),2025,113542.0,63885.0,49506.0,30551.0,18955.0,151.0
532,Totaal,Zaanstreek (CR),2012,71619.0,37950.0,33545.0,28730.0,4815.0,124.0
